date,jobcountry,% of job postings
25/2/21,IN,6.163798655
26/2/21,IN,6.160311318
27/2/21,IN,6.167262827
28/2/21,IN,6.147842929
1/3/21,IN,6.136847157
2/3/21,IN,6.148031575
3/3/21,IN,6.177099525
4/3/21,IN,6.196965303
5/3/21,IN,6.210278505
6/3/21,IN,6.230984962
7/3/21,IN,6.260268717
8/3/21,IN,6.284329691
9/3/21,IN,6.29255474
10/3/21,IN,6.289125017
11/3/21,IN,6.311822424
12/3/21,IN,6.306422564
13/3/21,IN,6.301846731
14/3/21,IN,6.288008057
15/3/21,IN,6.281803733
16/3/21,IN,6.268567442
17/3/21,IN,6.270075627
18/3/21,IN,6.257301516
19/3/21,IN,6.270969149
20/3/21,IN,6.268208767
21/3/21,IN,6.278346208
22/3/21,IN,6.294562803
23/3/21,IN,6.297924436
24/3/21,IN,6.285595705
25/3/21,IN,6.283344504
26/3/21,IN,6.284965531
27/3/21,IN,6.29093925
28/3/21,IN,6.282897806
29/3/21,IN,6.276291662
30/3/21,IN,6.283245764
31/3/21,IN,6.298580988
1/4/21,IN,6.281373997
2/4/21,IN,6.273290291
3/4/21,IN,6.253195254
4/4/21,IN,6.244343273
5/4/21,IN,6.238337345
6/4/21,IN,6.22823115
7/4/21,IN,6.232220888
8/4/21,IN,6.267577969
9/4/21,IN,6.287397684
10/4/21,IN,6.323466942
11/4/21,IN,6.36341728
12/4/21,IN,6.395849513
13/4/21,IN,6.429428668
14/4/21,IN,6.433542838
15/4/21,IN,6.439585416
16/4/21,IN,6.450612781
17/4/21,IN,6.452693667
18/4/21,IN,6.45956994
19/4/21,IN,6.467231084
20/4/21,IN,6.469984719
21/4/21,IN,6.496768533
22/4/21,IN,6.513629245
23/4/21,IN,6.527438347
24/4/21,IN,6.548894437
25/4/21,IN,6.558752194
26/4/21,IN,6.573553023
27/4/21,IN,6.596622711
28/4/21,IN,6.618587664
29/4/21,IN,6.644358921
30/4/21,IN,6.671761703
1/5/21,IN,6.700589689
2/5/21,IN,6.721597853
3/5/21,IN,6.742866698
4/5/21,IN,6.756263112
5/5/21,IN,6.764718779
6/5/21,IN,6.777205051
7/5/21,IN,6.787092017
8/5/21,IN,6.810070014
9/5/21,IN,6.831565979
10/5/21,IN,6.852561795
11/5/21,IN,6.889121157
12/5/21,IN,6.926694107
13/5/21,IN,6.971031971
14/5/21,IN,7.019098904
15/5/21,IN,7.041528737
16/5/21,IN,7.076958895
17/5/21,IN,7.113746314
18/5/21,IN,7.144221637
19/5/21,IN,7.174940926
20/5/21,IN,7.196499595
21/5/21,IN,7.209485705
22/5/21,IN,7.223214966
23/5/21,IN,7.249278951
24/5/21,IN,7.270328011
25/5/21,IN,7.29046796
26/5/21,IN,7.310843617
27/5/21,IN,7.317240008
28/5/21,IN,7.330279134
29/5/21,IN,7.360757691
30/5/21,IN,7.36862148
31/5/21,IN,7.373248344
1/6/21,IN,7.36510838
2/6/21,IN,7.36457819
3/6/21,IN,7.364483706
4/6/21,IN,7.365604047
5/6/21,IN,7.360234208
6/6/21,IN,7.359703968
7/6/21,IN,7.362034604
8/6/21,IN,7.369780685
9/6/21,IN,7.368550002
10/6/21,IN,7.3730186
11/6/21,IN,7.377491715
12/6/21,IN,7.377668727
13/6/21,IN,7.376812983
14/6/21,IN,7.373042594
15/6/21,IN,7.366833346
16/6/21,IN,7.355468238
17/6/21,IN,7.347480638
18/6/21,IN,7.339262225
19/6/21,IN,7.317814033
20/6/21,IN,7.304074388
21/6/21,IN,7.285532459
22/6/21,IN,7.266221554
23/6/21,IN,7.24944462
24/6/21,IN,7.237467439
25/6/21,IN,7.235715732
26/6/21,IN,7.214278622
27/6/21,IN,7.179438241
28/6/21,IN,7.149626718
29/6/21,IN,7.118954745
30/6/21,IN,7.107215058
1/7/21,IN,7.086945753
2/7/21,IN,7.07488103
3/7/21,IN,7.077582193
4/7/21,IN,7.082574775
5/7/21,IN,7.095664539
6/7/21,IN,7.108720132
7/7/21,IN,7.102974784
8/7/21,IN,7.090507833
9/7/21,IN,7.054121788
10/7/21,IN,7.079801442
11/7/21,IN,7.101501287
12/7/21,IN,7.119690245
13/7/21,IN,7.137118189
14/7/21,IN,7.150444367
15/7/21,IN,7.183036757
16/7/21,IN,7.203758277
17/7/21,IN,7.152177154
18/7/21,IN,7.118392272
19/7/21,IN,7.077305925
20/7/21,IN,7.044744632
21/7/21,IN,7.025248333
22/7/21,IN,6.992697965
23/7/21,IN,6.999449891
24/7/21,IN,7.046659138
25/7/21,IN,7.077144921
26/7/21,IN,7.115600074
27/7/21,IN,7.122175256
28/7/21,IN,7.14624084
29/7/21,IN,7.180607226
30/7/21,IN,7.174604129
31/7/21,IN,7.17845427
1/8/21,IN,7.166952498
2/8/21,IN,7.150368042
3/8/21,IN,7.172113944
4/8/21,IN,7.164074256
5/8/21,IN,7.152080833
6/8/21,IN,7.145969219
7/8/21,IN,7.116339117
8/8/21,IN,7.11431268
9/8/21,IN,7.113034032
10/8/21,IN,7.11181329
11/8/21,IN,7.119743044
12/8/21,IN,7.135793051
13/8/21,IN,7.155231454
14/8/21,IN,7.195883527
15/8/21,IN,7.231246976
16/8/21,IN,7.269177175
17/8/21,IN,7.297769347
18/8/21,IN,7.311770171
19/8/21,IN,7.315076705
20/8/21,IN,7.317541166
21/8/21,IN,7.292605166
22/8/21,IN,7.266892698
23/8/21,IN,7.246424084
24/8/21,IN,7.221063821
25/8/21,IN,7.210022357
26/8/21,IN,7.204703011
27/8/21,IN,7.183738359
28/8/21,IN,7.180833871
29/8/21,IN,7.170620744
30/8/21,IN,7.164851414
31/8/21,IN,7.161736016
1/9/21,IN,7.145158866
2/9/21,IN,7.114143914
3/9/21,IN,7.104074167
4/9/21,IN,7.071229739
5/9/21,IN,7.053384555
6/9/21,IN,7.032641027
7/9/21,IN,7.018270448
8/9/21,IN,7.006537811
9/9/21,IN,7.002266263
10/9/21,IN,7.00157622
11/9/21,IN,7.030798715
12/9/21,IN,7.044483559
13/9/21,IN,7.049061832
14/9/21,IN,7.062078491
15/9/21,IN,7.079663548
16/9/21,IN,7.09385051
17/9/21,IN,7.11419364
18/9/21,IN,7.12215466
19/9/21,IN,7.131299722
20/9/21,IN,7.139940759
21/9/21,IN,7.126772898
22/9/21,IN,7.119693926
23/9/21,IN,7.133471301
24/9/21,IN,7.145065697
25/9/21,IN,7.15881539
26/9/21,IN,7.170178281
27/9/21,IN,7.188211358
28/9/21,IN,7.213340073
29/9/21,IN,7.229939211
30/9/21,IN,7.230262044
1/10/21,IN,7.212948905
2/10/21,IN,7.200189789
3/10/21,IN,7.190216006
4/10/21,IN,7.174425402
5/10/21,IN,7.163265238
6/10/21,IN,7.156603076
7/10/21,IN,7.149695439
8/10/21,IN,7.154915115
9/10/21,IN,7.156533264
10/10/21,IN,7.162650797
11/10/21,IN,7.171516578
12/10/21,IN,7.179655504
13/10/21,IN,7.188393421
14/10/21,IN,7.202131496
15/10/21,IN,7.212947597
16/10/21,IN,7.214814927
17/10/21,IN,7.220127924
18/10/21,IN,7.22366758
19/10/21,IN,7.227744305
20/10/21,IN,7.240111909
21/10/21,IN,7.245234947
22/10/21,IN,7.24864028
23/10/21,IN,7.268166954
24/10/21,IN,7.279917327
25/10/21,IN,7.290209605
26/10/21,IN,7.293384185
27/10/21,IN,7.2864058
28/10/21,IN,7.279071864
29/10/21,IN,7.261963263
30/10/21,IN,7.248335996
31/10/21,IN,7.236552369
1/11/21,IN,7.215892873
2/11/21,IN,7.204590152
3/11/21,IN,7.196615051
4/11/21,IN,7.193532026
5/11/21,IN,7.2030576
6/11/21,IN,7.209307339
7/11/21,IN,7.208833368
8/11/21,IN,7.220464754
9/11/21,IN,7.224481539
10/11/21,IN,7.233320064
11/11/21,IN,7.241578804
12/11/21,IN,7.246110574
13/11/21,IN,7.254780229
14/11/21,IN,7.261854345
15/11/21,IN,7.269243169
16/11/21,IN,7.279944971
17/11/21,IN,7.278356931
18/11/21,IN,7.297849998
19/11/21,IN,7.316265376
20/11/21,IN,7.324373546
21/11/21,IN,7.349297918
22/11/21,IN,7.380119846
23/11/21,IN,7.408278352
24/11/21,IN,7.513579201
25/11/21,IN,7.595272009
26/11/21,IN,7.687408716
27/11/21,IN,7.782434559
28/11/21,IN,7.859932545
29/11/21,IN,7.92847824
30/11/21,IN,7.996079345
1/12/21,IN,7.984781449
2/12/21,IN,7.975920621
3/12/21,IN,7.96113355
4/12/21,IN,7.944454793
5/12/21,IN,7.937495689
6/12/21,IN,7.924088361
7/12/21,IN,7.928343841
8/12/21,IN,7.93660372
9/12/21,IN,7.953384088
10/12/21,IN,7.978940922
11/12/21,IN,7.992673899
12/12/21,IN,8.038082861
13/12/21,IN,8.089078269
14/12/21,IN,8.129029086
15/12/21,IN,8.174206777
16/12/21,IN,8.204056752
17/12/21,IN,8.22544107
18/12/21,IN,8.262154211
19/12/21,IN,8.267637569
20/12/21,IN,8.274134931
21/12/21,IN,8.28284853
22/12/21,IN,8.285929437
23/12/21,IN,8.286913228
24/12/21,IN,8.297977544
25/12/21,IN,8.310737085
26/12/21,IN,8.321372187
27/12/21,IN,8.329488205
28/12/21,IN,8.334309245
29/12/21,IN,8.33566573
30/12/21,IN,8.340154897
31/12/21,IN,8.336885913
1/1/22,IN,8.319554537
2/1/22,IN,8.29825144
3/1/22,IN,8.280283025
4/1/22,IN,8.263802435
5/1/22,IN,8.254694081
6/1/22,IN,8.250582276
7/1/22,IN,8.251614686
8/1/22,IN,8.259310787
9/1/22,IN,8.281883147
10/1/22,IN,8.307248663
11/1/22,IN,8.337496337
12/1/22,IN,8.373221201
13/1/22,IN,8.41319403
14/1/22,IN,8.440117841
15/1/22,IN,8.467218119
16/1/22,IN,8.484993596
17/1/22,IN,8.499608707
18/1/22,IN,8.513203723
19/1/22,IN,8.523792592
20/1/22,IN,8.530752343
21/1/22,IN,8.546784757
22/1/22,IN,8.545166757
23/1/22,IN,8.538296826
24/1/22,IN,8.535205114
25/1/22,IN,8.520750653
26/1/22,IN,8.499174672
27/1/22,IN,8.480710747
28/1/22,IN,8.40546341
29/1/22,IN,8.355968355
30/1/22,IN,8.306177931
31/1/22,IN,8.257666875
1/2/22,IN,8.215715936
2/2/22,IN,8.171153983
3/2/22,IN,8.119581098
4/2/22,IN,8.11920746
5/2/22,IN,8.117660113
6/2/22,IN,8.110641002
7/2/22,IN,8.106756087
8/2/22,IN,8.110607168
9/2/22,IN,8.122067361
10/2/22,IN,8.131025552
11/2/22,IN,8.146240789
12/2/22,IN,8.163608043
13/2/22,IN,8.186883089
14/2/22,IN,8.201102952
15/2/22,IN,8.207188711
16/2/22,IN,8.196022936
17/2/22,IN,8.188783835
18/2/22,IN,8.18332151
19/2/22,IN,8.15980329
20/2/22,IN,8.153610449
21/2/22,IN,8.146780657
22/2/22,IN,8.13618619
23/2/22,IN,8.132672664
24/2/22,IN,8.138516318
25/2/22,IN,8.138334187
26/2/22,IN,8.151411931
27/2/22,IN,8.146840823
28/2/22,IN,8.139063318
1/3/22,IN,8.126597443
2/3/22,IN,8.125892505
3/3/22,IN,8.119779797
4/3/22,IN,8.121145108
5/3/22,IN,8.098834225
6/3/22,IN,8.089146521
7/3/22,IN,8.086864655
8/3/22,IN,8.096977642
9/3/22,IN,8.116269164
10/3/22,IN,8.122208801
11/3/22,IN,8.126497787
12/3/22,IN,8.149218473
13/3/22,IN,8.154212444
14/3/22,IN,8.165603481
15/3/22,IN,8.168080639
16/3/22,IN,8.162793056
17/3/22,IN,8.168107493
18/3/22,IN,8.178213081
19/3/22,IN,8.200896357
20/3/22,IN,8.22337361
21/3/22,IN,8.235920543
22/3/22,IN,8.26244445
23/3/22,IN,8.282860299
24/3/22,IN,8.292861733
25/3/22,IN,8.278207827
26/3/22,IN,8.276777798
27/3/22,IN,8.28597138
28/3/22,IN,8.299399928
29/3/22,IN,8.292043332
30/3/22,IN,8.304545733
31/3/22,IN,8.324420071
1/4/22,IN,8.354558054
2/4/22,IN,8.36484439
3/4/22,IN,8.374489729
4/4/22,IN,8.390289052
5/4/22,IN,8.418070506
6/4/22,IN,8.429406477
7/4/22,IN,8.440872945
8/4/22,IN,8.458742852
9/4/22,IN,8.460593031
10/4/22,IN,8.455087615
11/4/22,IN,8.448315516
12/4/22,IN,8.440536458
13/4/22,IN,8.427818574
14/4/22,IN,8.418656574
15/4/22,IN,8.410346392
16/4/22,IN,8.418465885
17/4/22,IN,8.428833804
18/4/22,IN,8.433682102
19/4/22,IN,8.437247791
20/4/22,IN,8.438247588
21/4/22,IN,8.443865485
22/4/22,IN,8.449172492
23/4/22,IN,8.450799033
24/4/22,IN,8.45247745
25/4/22,IN,8.458877389
26/4/22,IN,8.464869486
27/4/22,IN,8.450946954
28/4/22,IN,8.445044314
29/4/22,IN,8.445049326
30/4/22,IN,8.445195922
1/5/22,IN,8.432809971
2/5/22,IN,8.420440604
3/5/22,IN,8.404509802
4/5/22,IN,8.406608435
5/5/22,IN,8.395726197
6/5/22,IN,8.377721634
7/5/22,IN,8.350638074
8/5/22,IN,8.330685099
9/5/22,IN,8.313170513
10/5/22,IN,8.29609708
11/5/22,IN,8.300928081
12/5/22,IN,8.30179061
13/5/22,IN,8.296072174
14/5/22,IN,8.27706527
15/5/22,IN,8.260950185
16/5/22,IN,8.23862064
17/5/22,IN,8.216156528
18/5/22,IN,8.176390171
19/5/22,IN,8.139944561
20/5/22,IN,8.112825168
21/5/22,IN,8.110401423
22/5/22,IN,8.109753961
23/5/22,IN,8.105921296
24/5/22,IN,8.103381505
25/5/22,IN,8.102985375
26/5/22,IN,8.101818623
27/5/22,IN,8.089934962
28/5/22,IN,8.087337485
29/5/22,IN,8.080135332
30/5/22,IN,8.075267295
31/5/22,IN,8.070979824
1/6/22,IN,8.055966166
2/6/22,IN,8.042580511
3/6/22,IN,8.034926189
4/6/22,IN,8.021895379
5/6/22,IN,8.012331583
6/6/22,IN,7.999884685
7/6/22,IN,7.985227785
8/6/22,IN,7.977982848
9/6/22,IN,7.960482454
10/6/22,IN,7.947260841
11/6/22,IN,7.932691711
12/6/22,IN,7.915687224
13/6/22,IN,7.907023069
14/6/22,IN,7.903053866
15/6/22,IN,7.892199212
16/6/22,IN,7.893688591
17/6/22,IN,7.886629749
18/6/22,IN,7.879496183
19/6/22,IN,7.872083282
20/6/22,IN,7.855403794
21/6/22,IN,7.838533599
22/6/22,IN,7.823446656
23/6/22,IN,7.814691938
24/6/22,IN,7.81077159
25/6/22,IN,7.796408532
26/6/22,IN,7.787526987
27/6/22,IN,7.782892166
28/6/22,IN,7.779993546
29/6/22,IN,7.780801126
30/6/22,IN,7.772346627
1/7/22,IN,7.7551657
2/7/22,IN,7.742392122
3/7/22,IN,7.730060184
4/7/22,IN,7.718500623
5/7/22,IN,7.702631421
6/7/22,IN,7.686415845
7/7/22,IN,7.669077835
8/7/22,IN,7.645083587
9/7/22,IN,7.629964556
10/7/22,IN,7.621371385
11/7/22,IN,7.605898897
12/7/22,IN,7.602862952
13/7/22,IN,7.599290075
14/7/22,IN,7.594623328
15/7/22,IN,7.60879945
16/7/22,IN,7.611102745
17/7/22,IN,7.609727502
18/7/22,IN,7.611579378
19/7/22,IN,7.604511628
20/7/22,IN,7.60170227
21/7/22,IN,7.598283046
22/7/22,IN,7.595125397
23/7/22,IN,7.589665563
24/7/22,IN,7.587232503
25/7/22,IN,7.59055863
26/7/22,IN,7.592661614
27/7/22,IN,7.59151662
28/7/22,IN,7.591107633
29/7/22,IN,7.582920075
30/7/22,IN,7.586990987
31/7/22,IN,7.576672891
1/8/22,IN,7.553563157
2/8/22,IN,7.532284167
3/8/22,IN,7.509042679
4/8/22,IN,7.490793131
5/8/22,IN,7.472720695
6/8/22,IN,7.450283478
7/8/22,IN,7.440568938
8/8/22,IN,7.42894512
9/8/22,IN,7.414381972
10/8/22,IN,7.405642991
11/8/22,IN,7.390455424
12/8/22,IN,7.376425285
13/8/22,IN,7.348199123
14/8/22,IN,7.326932006
15/8/22,IN,7.316929735
16/8/22,IN,7.303607009
17/8/22,IN,7.288867186
18/8/22,IN,7.284418242
19/8/22,IN,7.267968632
20/8/22,IN,7.268436677
21/8/22,IN,7.254794202
22/8/22,IN,7.238662367
23/8/22,IN,7.230003588
24/8/22,IN,7.220801861
25/8/22,IN,7.204856591
26/8/22,IN,7.208464044
27/8/22,IN,7.205871639
28/8/22,IN,7.203874605
29/8/22,IN,7.20152877
30/8/22,IN,7.195384804
31/8/22,IN,7.181835285
1/9/22,IN,7.158570096
2/9/22,IN,7.150329691
3/9/22,IN,7.145098349
4/9/22,IN,7.144005429
5/9/22,IN,7.140514171
6/9/22,IN,7.139747633
7/9/22,IN,7.152745594
8/9/22,IN,7.177154677
9/9/22,IN,7.19292433
10/9/22,IN,7.20921013
11/9/22,IN,7.224262237
12/9/22,IN,7.244118857
13/9/22,IN,7.25844355
14/9/22,IN,7.270744984
15/9/22,IN,7.275035596
16/9/22,IN,7.262304557
17/9/22,IN,7.244868577
18/9/22,IN,7.229361293
19/9/22,IN,7.211405996
20/9/22,IN,7.202786144
21/9/22,IN,7.180033282
22/9/22,IN,7.167047169
23/9/22,IN,7.159223847
24/9/22,IN,7.147068349
25/9/22,IN,7.135271839
26/9/22,IN,7.12714316
27/9/22,IN,7.108462019
28/9/22,IN,7.10447389
29/9/22,IN,7.092714396
30/9/22,IN,7.069310655
1/10/22,IN,7.053270966
2/10/22,IN,7.026545173
3/10/22,IN,6.998820173
4/10/22,IN,6.973671346
5/10/22,IN,6.941637038
6/10/22,IN,6.900422612
7/10/22,IN,6.86372314
8/10/22,IN,6.840434264
9/10/22,IN,6.821954832
10/10/22,IN,6.80181693
11/10/22,IN,6.783503344
12/10/22,IN,6.758616944
13/10/22,IN,6.745515136
14/10/22,IN,6.734765814
15/10/22,IN,6.689772476
16/10/22,IN,6.659389626
17/10/22,IN,6.634320468
18/10/22,IN,6.606025827
19/10/22,IN,6.586844282
20/10/22,IN,6.56961424
21/10/22,IN,6.554979234
22/10/22,IN,6.543290899
23/10/22,IN,6.534470115
24/10/22,IN,6.520343939
25/10/22,IN,6.513682989
26/10/22,IN,6.516044503
27/10/22,IN,6.518853299
28/10/22,IN,6.52879767
29/10/22,IN,6.556798794
30/10/22,IN,6.566286278
31/10/22,IN,6.577693691
1/11/22,IN,6.580422371
2/11/22,IN,6.571223501
3/11/22,IN,6.554559914
4/11/22,IN,6.532962206
5/11/22,IN,6.506198537
6/11/22,IN,6.481579527
7/11/22,IN,6.454781575
8/11/22,IN,6.429304787
9/11/22,IN,6.400850814
10/11/22,IN,6.379828727
11/11/22,IN,6.363425675
12/11/22,IN,6.341724184
13/11/22,IN,6.310931709
14/11/22,IN,6.280538322
15/11/22,IN,6.252747861
16/11/22,IN,6.226044131
17/11/22,IN,6.193571208
18/11/22,IN,6.15321853
19/11/22,IN,6.11261407
20/11/22,IN,6.08805949
21/11/22,IN,6.063505162
22/11/22,IN,6.03695377
23/11/22,IN,6.012708592
24/11/22,IN,5.990110433
25/11/22,IN,5.974385659
26/11/22,IN,5.968513773
27/11/22,IN,5.952307043
28/11/22,IN,5.931746168
29/11/22,IN,5.878478938
30/11/22,IN,5.862480633
1/12/22,IN,5.846723765
2/12/22,IN,5.824497937
3/12/22,IN,5.809378627
4/12/22,IN,5.794037663
5/12/22,IN,5.778492766
6/12/22,IN,5.803330489
7/12/22,IN,5.793309478
8/12/22,IN,5.787470543
9/12/22,IN,5.774077387
10/12/22,IN,5.748806019
11/12/22,IN,5.734400459
12/12/22,IN,5.719842715
13/12/22,IN,5.699054055
14/12/22,IN,5.657483906
15/12/22,IN,5.609294789
16/12/22,IN,5.57295912
17/12/22,IN,5.541632924
18/12/22,IN,5.505575373
19/12/22,IN,5.470212773
20/12/22,IN,5.43412227
21/12/22,IN,5.420607336
22/12/22,IN,5.398758492
23/12/22,IN,5.375937525
24/12/22,IN,5.3547064
25/12/22,IN,5.329242189
26/12/22,IN,5.305537399
27/12/22,IN,5.28386162
28/12/22,IN,5.262226519
29/12/22,IN,5.255113127
30/12/22,IN,5.248443708
31/12/22,IN,5.235463937
1/1/23,IN,5.216896178
2/1/23,IN,5.201435097
3/1/23,IN,5.188607137
4/1/23,IN,5.171424
5/1/23,IN,5.160544362
6/1/23,IN,5.156905129
7/1/23,IN,5.152698817
8/1/23,IN,5.167472007
9/1/23,IN,5.178513373
10/1/23,IN,5.191183837
11/1/23,IN,5.207724397
12/1/23,IN,5.217218384
13/1/23,IN,5.2191273
14/1/23,IN,5.218993428
15/1/23,IN,5.216307998
16/1/23,IN,5.218565892
17/1/23,IN,5.215825564
18/1/23,IN,5.215374509
19/1/23,IN,5.213359021
20/1/23,IN,5.203632994
21/1/23,IN,5.198329237
22/1/23,IN,5.191329774
23/1/23,IN,5.176720009
24/1/23,IN,5.168785217
25/1/23,IN,5.155151215
26/1/23,IN,5.149114453
27/1/23,IN,5.14704014
28/1/23,IN,5.148542783
29/1/23,IN,5.142132636
30/1/23,IN,5.138916553
31/1/23,IN,5.124186554
1/2/23,IN,5.099239188
2/2/23,IN,5.074135909
3/2/23,IN,5.057345556
4/2/23,IN,5.037544392
5/2/23,IN,5.015692615
6/2/23,IN,4.996972041
7/2/23,IN,4.986393411
8/2/23,IN,4.99287899
9/2/23,IN,4.998262375
10/2/23,IN,4.999907723
11/2/23,IN,5.007889251
12/2/23,IN,5.022018741
13/2/23,IN,5.034894048
14/2/23,IN,5.045933087
15/2/23,IN,5.054823268
16/2/23,IN,5.060792735
17/2/23,IN,5.072908066
18/2/23,IN,5.06185677
19/2/23,IN,5.063220628
20/2/23,IN,5.06237164
21/2/23,IN,5.068441925
22/2/23,IN,5.072715008
23/2/23,IN,5.077656746
24/2/23,IN,5.084250347
25/2/23,IN,5.107380159
26/2/23,IN,5.118442176
27/2/23,IN,5.134564062
28/2/23,IN,5.141830194
1/3/23,IN,5.148227441
2/3/23,IN,5.206880278
3/3/23,IN,5.253321163
4/3/23,IN,5.306298979
5/3/23,IN,5.362792867
6/3/23,IN,5.412898806
7/3/23,IN,5.469218829
8/3/23,IN,5.523493826
9/3/23,IN,5.530070285
10/3/23,IN,5.504580891
11/3/23,IN,5.476788184
12/3/23,IN,5.442405952
13/3/23,IN,5.415502501
14/3/23,IN,5.384659125
15/3/23,IN,5.363030173
16/3/23,IN,5.333321477
17/3/23,IN,5.344096839
18/3/23,IN,5.351351088
19/3/23,IN,5.367887333
20/3/23,IN,5.383485241
21/3/23,IN,5.402278954
22/3/23,IN,5.420744766
23/3/23,IN,5.44393668
24/3/23,IN,5.46271694
25/3/23,IN,5.483330129
26/3/23,IN,5.498712818
27/3/23,IN,5.515430756
28/3/23,IN,5.526958585
29/3/23,IN,5.535529924
30/3/23,IN,5.552091306
31/3/23,IN,5.558931834
1/4/23,IN,5.565863091
2/4/23,IN,5.57293847
3/4/23,IN,5.572554352
4/4/23,IN,5.582928763
5/4/23,IN,5.587758708
6/4/23,IN,5.583429021
7/4/23,IN,5.589613197
8/4/23,IN,5.595829208
9/4/23,IN,5.600592655
10/4/23,IN,5.608544571
11/4/23,IN,5.601705924
12/4/23,IN,5.608376333
13/4/23,IN,5.61468628
14/4/23,IN,5.621033798
15/4/23,IN,5.609414242
16/4/23,IN,5.605407833
17/4/23,IN,5.603346582
18/4/23,IN,5.613739796
19/4/23,IN,5.615643058
20/4/23,IN,5.620651121
21/4/23,IN,5.628713374
22/4/23,IN,5.662199958
23/4/23,IN,5.686107212
24/4/23,IN,5.705778576
25/4/23,IN,5.718016895
26/4/23,IN,5.732950436
27/4/23,IN,5.737549743
28/4/23,IN,5.73406987
29/4/23,IN,5.719052163
30/4/23,IN,5.70915513
1/5/23,IN,5.691825485
2/5/23,IN,5.6731991
3/5/23,IN,5.660102727
4/5/23,IN,5.646389955
5/5/23,IN,5.64581243
6/5/23,IN,5.647256675
7/5/23,IN,5.635215526
8/5/23,IN,5.635398781
9/5/23,IN,5.637854246
10/5/23,IN,5.632999191
11/5/23,IN,5.62887241
12/5/23,IN,5.618860737
13/5/23,IN,5.606000102
14/5/23,IN,5.607314626
15/5/23,IN,5.603713181
16/5/23,IN,5.597753615
17/5/23,IN,5.58918197
18/5/23,IN,5.594483235
19/5/23,IN,5.59135979
20/5/23,IN,5.591958925
21/5/23,IN,5.585997526
22/5/23,IN,5.578701056
23/5/23,IN,5.578886675
24/5/23,IN,5.571833564
25/5/23,IN,5.555488346
26/5/23,IN,5.552289527
27/5/23,IN,5.547629385
28/5/23,IN,5.543229225
29/5/23,IN,5.539905915
30/5/23,IN,5.540923719
31/5/23,IN,5.537087871
1/6/23,IN,5.529856547
2/6/23,IN,5.519813978
3/6/23,IN,5.511942222
4/6/23,IN,5.500539582
5/6/23,IN,5.488347663
6/6/23,IN,5.461880729
7/6/23,IN,5.460246717
8/6/23,IN,5.467734779
9/6/23,IN,5.474901457
10/6/23,IN,5.476733075
11/6/23,IN,5.480150977
12/6/23,IN,5.488064451
13/6/23,IN,5.503356472
14/6/23,IN,5.507560256
15/6/23,IN,5.510873038
16/6/23,IN,5.509553581
17/6/23,IN,5.500051605
18/6/23,IN,5.510358552
19/6/23,IN,5.516699752
20/6/23,IN,5.525529269
21/6/23,IN,5.520765093
22/6/23,IN,5.509751521
23/6/23,IN,5.499952333
24/6/23,IN,5.502405618
25/6/23,IN,5.484566922
26/6/23,IN,5.477615571
27/6/23,IN,5.469346175
28/6/23,IN,5.472083484
29/6/23,IN,5.476783993
30/6/23,IN,5.480222615
1/7/23,IN,5.476449621
2/7/23,IN,5.479778203
3/7/23,IN,5.48057688
4/7/23,IN,5.475663578
5/7/23,IN,5.473101082
6/7/23,IN,5.477693828
7/7/23,IN,5.476017367
8/7/23,IN,5.486666631
9/7/23,IN,5.496939146
10/7/23,IN,5.502272889
11/7/23,IN,5.506168461
12/7/23,IN,5.51287731
13/7/23,IN,5.51469894
14/7/23,IN,5.525702711
15/7/23,IN,5.579890867
16/7/23,IN,5.62890346
17/7/23,IN,5.678580983
18/7/23,IN,5.734385089
19/7/23,IN,5.789132927
20/7/23,IN,5.827341036
21/7/23,IN,5.872812439
22/7/23,IN,5.853525517
23/7/23,IN,5.854470437
24/7/23,IN,5.85304791
25/7/23,IN,5.854657394
26/7/23,IN,5.840972111
27/7/23,IN,5.860176873
28/7/23,IN,5.861052421
29/7/23,IN,5.88293559
30/7/23,IN,5.885971364
31/7/23,IN,5.886024763
1/8/23,IN,5.860694005
2/8/23,IN,5.86580104
3/8/23,IN,5.85797437
4/8/23,IN,5.862228066
5/8/23,IN,5.866544087
6/8/23,IN,5.866084531
7/8/23,IN,5.86830405
8/8/23,IN,5.89913323
9/8/23,IN,5.91866653
10/8/23,IN,5.934724211
11/8/23,IN,5.949563959
12/8/23,IN,5.963939248
13/8/23,IN,5.984871819
14/8/23,IN,5.991462714
15/8/23,IN,6.004682312
16/8/23,IN,5.903886882
17/8/23,IN,5.821131531
18/8/23,IN,5.751827137
19/8/23,IN,5.678035354
20/8/23,IN,5.607864239
21/8/23,IN,5.551103566
22/8/23,IN,5.479736275
23/8/23,IN,5.507388129
24/8/23,IN,5.519658881
25/8/23,IN,5.520000047
26/8/23,IN,5.519017741
27/8/23,IN,5.511487097
28/8/23,IN,5.507358955
29/8/23,IN,5.505895604
30/8/23,IN,5.516929698
31/8/23,IN,5.519437363
1/9/23,IN,5.518905286
2/9/23,IN,5.528319481
3/9/23,IN,5.545334936
4/9/23,IN,5.56297441
5/9/23,IN,5.573146326
6/9/23,IN,5.583432033
7/9/23,IN,5.59685586
8/9/23,IN,5.608935302
9/9/23,IN,5.620793696
10/9/23,IN,5.620253054
11/9/23,IN,5.613177328
12/9/23,IN,5.611891005
13/9/23,IN,5.602781545
14/9/23,IN,5.600374581
